year,month,item,category,city,price
2025,7,beef with bone (average quality),Unknown,Multan,1200.0
2025,7,beef with bone (average quality),Unknown,Bahawalpur,1000.0
2025,7,beef with bone (average quality),Unknown,Karachi,1292.61
2025,7,beef with bone (average quality),Unknown,Hyderabad,1163.62
2025,7,beef with bone (average quality),Unknown,Sukkur,1000.0
2025,7,beef with bone (average quality),Unknown,Larkana,1145.59
2025,7,beef with bone (average quality),Unknown,Peshawar,1029.79
2025,7,beef with bone (average quality),Unknown,Bannu,900.0
2025,7,beef with bone (average quality),Unknown,Quetta,1019.32
2025,7,beef with bone (average quality),Unknown,Khuzdar,1000.0
2025,7,mutton (average quality),Unknown,S. No.,6.0
2025,7,mutton (average quality),Unknown,Islamabad,2387.23
2025,7,mutton (average quality),Unknown,Rawalpindi,2382.86
2025,7,mutton (average quality),Unknown,Gujranwala,2100.0
2025,7,mutton (average quality),Unknown,Sialkot,2100.0
2025,7,mutton (average quality),Unknown,Lahore,2332.86
2025,7,mutton (average quality),Unknown,Faisalabad,2200.0
2025,7,mutton (average quality),Unknown,Sargodha,2066.12
2025,7,mutton (average quality),Unknown,Multan,2249.51
2025,7,mutton (average quality),Unknown,Bahawalpur,1866.06
2025,7,mutton (average quality),Unknown,Karachi,2167.64
2025,7,mutton (average quality),Unknown,Hyderabad,1987.86
2025,7,mutton (average quality),Unknown,Sukkur,1700.0
2025,7,mutton (average quality),Unknown,Larkana,2000.0
2025,7,mutton (average quality),Unknown,Peshawar,2019.61
2025,7,mutton (average quality),Unknown,Bannu,1600.0
2025,7,mutton (average quality),Unknown,Quetta,2033.24
2025,7,mutton (average quality),Unknown,Khuzdar,1766.03
2025,7,chicken farm broiler (live),Unknown,S. No.,7.0
2025,7,chicken farm broiler (live),Unknown,Islamabad,416.43
2025,7,chicken farm broiler (live),Unknown,Rawalpindi,416.31
2025,7,chicken farm broiler (live),Unknown,Gujranwala,398.42
2025,7,chicken farm broiler (live),Unknown,Sialkot,399.23
2025,7,chicken farm broiler (live),Unknown,Lahore,378.13
2025,7,chicken farm broiler (live),Unknown,Faisalabad,389.81
2025,7,chicken farm broiler (live),Unknown,Sargodha,428.43
2025,7,chicken farm broiler (live),Unknown,Multan,394.21
2025,7,chicken farm broiler (live),Unknown,Bahawalpur,380.88
2025,7,chicken farm broiler (live),Unknown,Karachi,426.7
2025,7,chicken farm broiler (live),Unknown,Hyderabad,403.99
2025,7,chicken farm broiler (live),Unknown,Sukkur,414.15
2025,7,chicken farm broiler (live),Unknown,Larkana,410.81
2025,7,chicken farm broiler (live),Unknown,Peshawar,414.17
2025,7,chicken farm broiler (live),Unknown,Bannu,425.5
2025,7,chicken farm broiler (live),Unknown,Quetta,441.51
2025,7,chicken farm broiler (live),Unknown,Khuzdar,433.59
2025,7,milk fresh (un-boiled),Unknown,S. No.,8.0
2025,7,milk fresh (un-boiled),Unknown,Islamabad,226.67
2025,7,milk fresh (un-boiled),Unknown,Rawalpindi,216.86
2025,7,milk fresh (un-boiled),Unknown,Gujranwala,200.0
2025,7,milk fresh (un-boiled),Unknown,Sialkot,170.0
2025,7,milk fresh (un-boiled),Unknown,Lahore,187.93
2025,7,milk fresh (un-boiled),Unknown,Faisalabad,200.0
2025,7,milk fresh (un-boiled),Unknown,Sargodha,173.27
2025,7,milk fresh (un-boiled),Unknown,Multan,197.73
2025,7,milk fresh (un-boiled),Unknown,Bahawalpur,173.27
2025,7,milk fresh (un-boiled),Unknown,Karachi,220.0
2025,7,milk fresh (un-boiled),Unknown,Hyderabad,218.32
2025,7,milk fresh (un-boiled),Unknown,Sukkur,200.0
2025,7,milk fresh (un-boiled),Unknown,Larkana,243.29
2025,7,milk fresh (un-boiled),Unknown,Peshawar,236.85
2025,7,milk fresh (un-boiled),Unknown,Bannu,175.26
2025,7,milk fresh (un-boiled),Unknown,Quetta,200.0
2025,7,milk fresh (un-boiled),Unknown,Khuzdar,200.0
2025,7,curd (dahi) loose,Unknown,S. No.,9.0
2025,7,curd (dahi) loose,Unknown,Islamabad,244.61
2025,7,curd (dahi) loose,Unknown,Rawalpindi,241.06
2025,7,curd (dahi) loose,Unknown,Gujranwala,220.0
2025,7,curd (dahi) loose,Unknown,Sialkot,180.0
2025,7,curd (dahi) loose,Unknown,Lahore,220.47
2025,7,curd (dahi) loose,Unknown,Faisalabad,240.0
2025,7,curd (dahi) loose,Unknown,Sargodha,218.61
2025,7,curd (dahi) loose,Unknown,Multan,235.5
2025,7,curd (dahi) loose,Unknown,Bahawalpur,206.46
2025,7,curd (dahi) loose,Unknown,Karachi,335.48
2025,7,curd (dahi) loose,Unknown,Hyderabad,314.88
2025,7,curd (dahi) loose,Unknown,Sukkur,220.0
2025,7,curd (dahi) loose,Unknown,Larkana,286.51
2025,7,curd (dahi) loose,Unknown,Peshawar,259.15
2025,7,curd (dahi) loose,Unknown,Bannu,194.46
2025,7,curd (dahi) loose,Unknown,Quetta,220.0
2025,7,curd (dahi) loose,Unknown,Khuzdar,220.0
2025,7,powdered milk nido 390 gm polybag,Unknown,S. No.,10.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Islamabad,1119.03
2025,7,powdered milk nido 390 gm polybag,Unknown,Rawalpindi,1121.31
2025,7,powdered milk nido 390 gm polybag,Unknown,Gujranwala,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Sialkot,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Lahore,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Faisalabad,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Sargodha,1055.53
2025,7,powdered milk nido 390 gm polybag,Unknown,Multan,1030.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Bahawalpur,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Karachi,1064.25
2025,7,powdered milk nido 390 gm polybag,Unknown,Hyderabad,1097.49
2025,7,powdered milk nido 390 gm polybag,Unknown,Sukkur,1054.8
2025,7,powdered milk nido 390 gm polybag,Unknown,Larkana,1030.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Peshawar,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Bannu,1016.4
2025,7,powdered milk nido 390 gm polybag,Unknown,Quetta,1100.0
2025,7,powdered milk nido 390 gm polybag,Unknown,Khuzdar,1100.0
2025,7,eggs hen (farm),Unknown,S. No.,11.0
2025,7,eggs hen (farm),Unknown,Islamabad,274.56
2025,7,eggs hen (farm),Unknown,Rawalpindi,270.81
2025,7,eggs hen (farm),Unknown,Gujranwala,279.3
2025,7,eggs hen (farm),Unknown,Sialkot,275.66
2025,7,eggs hen (farm),Unknown,Lahore,260.99
2025,7,eggs hen (farm),Unknown,Faisalabad,261.74
2025,7,eggs hen (farm),Unknown,Sargodha,260.99
2025,7,eggs hen (farm),Unknown,Multan,257.7
2025,7,eggs hen (farm),Unknown,Bahawalpur,262.44
2025,7,eggs hen (farm),Unknown,Karachi,283.9
2025,7,eggs hen (farm),Unknown,Hyderabad,274.07
2025,7,eggs hen (farm),Unknown,Sukkur,275.24
2025,7,eggs hen (farm),Unknown,Larkana,286.54
2025,7,eggs hen (farm),Unknown,Peshawar,274.58
2025,7,eggs hen (farm),Unknown,Bannu,278.9
2025,7,eggs hen (farm),Unknown,Quetta,278.49
2025,7,eggs hen (farm),Unknown,Khuzdar,276.87
2025,7,mustard oil (average quality),Unknown,S. No.,12.0
2025,7,mustard oil (average quality),Unknown,Islamabad,643.22
2025,7,mustard oil (average quality),Unknown,Rawalpindi,633.89
2025,7,mustard oil (average quality),Unknown,Gujranwala,511.91
2025,7,mustard oil (average quality),Unknown,Sialkot,500.0
2025,7,mustard oil (average quality),Unknown,Lahore,541.79
2025,7,mustard oil (average quality),Unknown,Faisalabad,554.98
2025,7,mustard oil (average quality),Unknown,Sargodha,483.31
2025,7,mustard oil (average quality),Unknown,Multan,580.0
2025,7,mustard oil (average quality),Unknown,Bahawalpur,461.77
2025,7,mustard oil (average quality),Unknown,Karachi,540.58
2025,7,mustard oil (average quality),Unknown,Hyderabad,421.47
2025,7,mustard oil (average quality),Unknown,Sukkur,400.0
2025,7,mustard oil (average quality),Unknown,Larkana,496.69
2025,7,mustard oil (average quality),Unknown,Peshawar,629.68
2025,7,mustard oil (average quality),Unknown,Bannu,466.08
2025,7,mustard oil (average quality),Unknown,Quetta,597.21
2025,7,mustard oil (average quality),Unknown,Khuzdar,593.26
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,S. No.,13.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Islamabad,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Rawalpindi,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Gujranwala,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Sialkot,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Lahore,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Faisalabad,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Sargodha,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Multan,2884.9
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Bahawalpur,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Karachi,2885.25
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Hyderabad,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Sukkur,2874.93
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Larkana,2915.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Peshawar,2817.75
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Bannu,3000.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Quetta,2865.0
2025,7,"cooking oil dalda or other similar brand (sn), 5 litre tin",Unknown,Khuzdar,2874.93
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,S. No.,14.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Islamabad,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Rawalpindi,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Gujranwala,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Sialkot,1485.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Lahore,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Faisalabad,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Sargodha,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Multan,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Bahawalpur,1468.29
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Karachi,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Hyderabad,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Sukkur,1464.97
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Larkana,1485.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Peshawar,1446.66
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Bannu,1425.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Quetta,1460.0
2025,7,vegetable ghee dalda/habib 2.5 kg tin,Unknown,Khuzdar,1475.98
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,S. No.,15.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Islamabad,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Rawalpindi,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Gujranwala,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Sialkot,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Lahore,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Faisalabad,560.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Sargodha,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Multan,576.99
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Bahawalpur,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Karachi,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Hyderabad,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Sukkur,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Larkana,579.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Peshawar,557.76
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Bannu,550.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Quetta,569.0
2025,7,vegetable ghee dalda/habib or other superior quality 1 kg pouch,Unknown,Khuzdar,580.0
2025,7,bananas (kela) local,Unknown,S. No.,16.0
2025,7,bananas (kela) local,Unknown,Islamabad,284.6
2025,7,bananas (kela) local,Unknown,Rawalpindi,272.13
2025,7,bananas (kela) local,Unknown,Gujranwala,168.29
2025,7,bananas (kela) local,Unknown,Sialkot,160.0
2025,7,bananas (kela) local,Unknown,Lahore,165.3
2025,7,bananas (kela) local,Unknown,Faisalabad,162.39
2025,7,bananas (kela) local,Unknown,Sargodha,152.6
2025,7,bananas (kela) local,Unknown,Multan,235.09
2025,7,bananas (kela) local,Unknown,Bahawalpur,182.54
2025,7,bananas (kela) local,Unknown,Karachi,142.58
2025,7,bananas (kela) local,Unknown,Hyderabad,110.35
2025,7,bananas (kela) local,Unknown,Sukkur,157.37
2025,7,bananas (kela) local,Unknown,Larkana,126.51
2025,7,bananas (kela) local,Unknown,Peshawar,192.31
2025,7,bananas (kela) local,Unknown,Bannu,174.21
2025,7,bananas (kela) local,Unknown,Quetta,134.93
2025,7,bananas (kela) local,Unknown,Khuzdar,165.1
2025,7,pulse masoor (washed),Unknown,S. No.,17.0
2025,7,pulse masoor (washed),Unknown,Islamabad,352.48
2025,7,pulse masoor (washed),Unknown,Rawalpindi,349.8
2025,7,pulse masoor (washed),Unknown,Gujranwala,270.0
2025,7,pulse masoor (washed),Unknown,Sialkot,270.0
2025,7,pulse masoor (washed),Unknown,Lahore,278.95
2025,7,pulse masoor (washed),Unknown,Faisalabad,290.15
2025,7,pulse masoor (washed),Unknown,Sargodha,276.63
2025,7,pulse masoor (washed),Unknown,Multan,324.37
2025,7,pulse masoor (washed),Unknown,Bahawalpur,266.62
2025,7,pulse masoor (washed),Unknown,Karachi,301.11
2025,7,pulse masoor (washed),Unknown,Hyderabad,299.78
2025,7,pulse masoor (washed),Unknown,Sukkur,300.0
2025,7,pulse masoor (washed),Unknown,Larkana,281.29
2025,7,pulse masoor (washed),Unknown,Peshawar,297.08
2025,7,pulse masoor (washed),Unknown,Bannu,275.96
2025,7,pulse masoor (washed),Unknown,Quetta,329.94
2025,7,pulse masoor (washed),Unknown,Khuzdar,286.51
2025,7,pulse moong (washed),Unknown,S. No.,18.0
2025,7,pulse moong (washed),Unknown,Islamabad,439.71
2025,7,pulse moong (washed),Unknown,Rawalpindi,409.03
2025,7,pulse moong (washed),Unknown,Gujranwala,371.64
2025,7,pulse moong (washed),Unknown,Sialkot,361.81
2025,7,pulse moong (washed),Unknown,Lahore,385.06
2025,7,pulse moong (washed),Unknown,Faisalabad,363.3
2025,7,pulse moong (washed),Unknown,Sargodha,398.58
2025,7,pulse moong (washed),Unknown,Multan,398.88
2025,7,pulse moong (washed),Unknown,Bahawalpur,393.31
2025,7,pulse moong (washed),Unknown,Karachi,385.58
2025,7,pulse moong (washed),Unknown,Hyderabad,413.58
2025,7,pulse moong (washed),Unknown,Sukkur,420.0
2025,7,pulse moong (washed),Unknown,Larkana,395.13
2025,7,pulse moong (washed),Unknown,Peshawar,389.37
2025,7,pulse moong (washed),Unknown,Bannu,380.0
2025,7,pulse moong (washed),Unknown,Quetta,449.95
2025,7,pulse moong (washed),Unknown,Khuzdar,430.0
2025,7,pulse mash (washed),Unknown,S. No.,19.0
2025,7,pulse mash (washed),Unknown,Islamabad,503.75
2025,7,pulse mash (washed),Unknown,Rawalpindi,489.9
2025,7,pulse mash (washed),Unknown,Gujranwala,413.94
2025,7,pulse mash (washed),Unknown,Sialkot,420.0
2025,7,pulse mash (washed),Unknown,Lahore,458.52
2025,7,pulse mash (washed),Unknown,Faisalabad,471.29
2025,7,pulse mash (washed),Unknown,Sargodha,480.0
2025,7,pulse mash (washed),Unknown,Multan,471.03
2025,7,pulse mash (washed),Unknown,Bahawalpur,436.64
2025,7,pulse mash (washed),Unknown,Karachi,408.45
2025,7,pulse mash (washed),Unknown,Hyderabad,421.63
2025,7,pulse mash (washed),Unknown,Sukkur,440.0
2025,7,pulse mash (washed),Unknown,Larkana,520.45
2025,7,pulse mash (washed),Unknown,Peshawar,438.88
2025,7,pulse mash (washed),Unknown,Bannu,460.0
2025,7,pulse mash (washed),Unknown,Quetta,509.96
2025,7,pulse mash (washed),Unknown,Khuzdar,416.02
2025,7,pulse gram,Unknown,S. No.,20.0
2025,7,pulse gram,Unknown,Islamabad,364.63
2025,7,pulse gram,Unknown,Rawalpindi,358.46
2025,7,pulse gram,Unknown,Gujranwala,280.0
2025,7,pulse gram,Unknown,Sialkot,285.96
2025,7,pulse gram,Unknown,Lahore,274.72
2025,7,pulse gram,Unknown,Faisalabad,283.29
2025,7,pulse gram,Unknown,Sargodha,286.54
2025,7,pulse gram,Unknown,Multan,324.81
2025,7,pulse gram,Unknown,Bahawalpur,291.83
2025,7,pulse gram,Unknown,Karachi,318.95
2025,7,pulse gram,Unknown,Hyderabad,297.47
2025,7,pulse gram,Unknown,Sukkur,306.52
2025,7,pulse gram,Unknown,Larkana,320.0
2025,7,pulse gram,Unknown,Peshawar,336.19
2025,7,pulse gram,Unknown,Bannu,315.9
2025,7,pulse gram,Unknown,Quetta,357.92
2025,7,pulse gram,Unknown,Khuzdar,346.54
2025,7,potatoes,Unknown,S. No.,21.0
2025,7,potatoes,Unknown,Islamabad,103.45
2025,7,potatoes,Unknown,Rawalpindi,97.59
2025,7,potatoes,Unknown,Gujranwala,93.14
2025,7,potatoes,Unknown,Sialkot,94.54
2025,7,potatoes,Unknown,Lahore,88.99
2025,7,potatoes,Unknown,Faisalabad,96.01
2025,7,potatoes,Unknown,Sargodha,89.38
2025,7,potatoes,Unknown,Multan,93.23
2025,7,potatoes,Unknown,Bahawalpur,100.0
2025,7,potatoes,Unknown,Karachi,76.28
2025,7,potatoes,Unknown,Hyderabad,73.68
2025,7,potatoes,Unknown,Sukkur,60.0
2025,7,potatoes,Unknown,Larkana,63.16
2025,7,potatoes,Unknown,Peshawar,93.66
2025,7,potatoes,Unknown,Bannu,68.39
2025,7,potatoes,Unknown,Quetta,70.71
2025,7,potatoes,Unknown,Khuzdar,83.65
2025,7,onions,Unknown,S. No.,22.0
2025,7,onions,Unknown,Islamabad,73.98
2025,7,onions,Unknown,Rawalpindi,65.1
2025,7,onions,Unknown,Gujranwala,60.0
2025,7,onions,Unknown,Sialkot,67.32
2025,7,onions,Unknown,Lahore,60.45
2025,7,onions,Unknown,Faisalabad,50.61
2025,7,onions,Unknown,Sargodha,55.67
2025,7,onions,Unknown,Multan,59.04
2025,7,onions,Unknown,Bahawalpur,52.35
2025,7,onions,Unknown,Karachi,58.04
2025,7,onions,Unknown,Hyderabad,51.49
2025,7,onions,Unknown,Sukkur,40.0
2025,7,onions,Unknown,Larkana,52.35
2025,7,onions,Unknown,Peshawar,67.32
2025,7,onions,Unknown,Bannu,50.54
2025,7,onions,Unknown,Quetta,49.11
2025,7,onions,Unknown,Khuzdar,48.54
2025,7,tomatoes,Unknown,S. No.,23.0
2025,7,tomatoes,Unknown,Islamabad,118.02
2025,7,tomatoes,Unknown,Rawalpindi,103.01
2025,7,tomatoes,Unknown,Gujranwala,105.22
2025,7,tomatoes,Unknown,Sialkot,98.67
2025,7,tomatoes,Unknown,Lahore,110.06
2025,7,tomatoes,Unknown,Faisalabad,89.35
2025,7,tomatoes,Unknown,Sargodha,86.35
2025,7,tomatoes,Unknown,Multan,82.77
2025,7,tomatoes,Unknown,Bahawalpur,102.87
2025,7,tomatoes,Unknown,Karachi,98.82
2025,7,tomatoes,Unknown,Hyderabad,86.43
2025,7,tomatoes,Unknown,Sukkur,74.87
2025,7,tomatoes,Unknown,Larkana,85.57
2025,7,tomatoes,Unknown,Peshawar,82.26
2025,7,tomatoes,Unknown,Bannu,64.47
2025,7,tomatoes,Unknown,Quetta,44.82
2025,7,tomatoes,Unknown,Khuzdar,60.31
2025,7,sugar refined,Unknown,S. No.,24.0
2025,7,sugar refined,Unknown,Islamabad,187.82
2025,7,sugar refined,Unknown,Rawalpindi,187.44
2025,7,sugar refined,Unknown,Gujranwala,185.96
2025,7,sugar refined,Unknown,Sialkot,186.55
2025,7,sugar refined,Unknown,Lahore,182.95
2025,7,sugar refined,Unknown,Faisalabad,183.31
2025,7,sugar refined,Unknown,Sargodha,180.1
2025,7,sugar refined,Unknown,Multan,183.4
2025,7,sugar refined,Unknown,Bahawalpur,180.98
2025,7,sugar refined,Unknown,Karachi,189.09
2025,7,sugar refined,Unknown,Hyderabad,183.03
2025,7,sugar refined,Unknown,Sukkur,177.17
2025,7,sugar refined,Unknown,Larkana,183.88
2025,7,sugar refined,Unknown,Peshawar,187.85
2025,7,sugar refined,Unknown,Bannu,180.99
2025,7,sugar refined,Unknown,Quetta,184.49
2025,7,sugar refined,Unknown,Khuzdar,185.38
2025,7,gur (average quality),Unknown,S. No.,25.0
2025,7,gur (average quality),Unknown,Islamabad,273.42
2025,7,gur (average quality),Unknown,Rawalpindi,265.25
2025,7,gur (average quality),Unknown,Gujranwala,240.0
2025,7,gur (average quality),Unknown,Sialkot,240.0
2025,7,gur (average quality),Unknown,Lahore,244.85
2025,7,gur (average quality),Unknown,Faisalabad,220.0
2025,7,gur (average quality),Unknown,Sargodha,200.0
2025,7,gur (average quality),Unknown,Multan,268.62
2025,7,gur (average quality),Unknown,Bahawalpur,213.12
2025,7,gur (average quality),Unknown,Karachi,261.71
2025,7,gur (average quality),Unknown,Hyderabad,234.58
2025,7,gur (average quality),Unknown,Sukkur,240.0
2025,7,gur (average quality),Unknown,Larkana,213.12
2025,7,gur (average quality),Unknown,Peshawar,259.06
2025,7,gur (average quality),Unknown,Bannu,233.14
2025,7,gur (average quality),Unknown,Quetta,229.91
2025,7,gur (average quality),Unknown,Khuzdar,230.25
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,S. No.,26.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Islamabad,75.67
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Rawalpindi,73.84
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Gujranwala,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Sialkot,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Lahore,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Faisalabad,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Sargodha,80.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Multan,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Bahawalpur,80.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Karachi,76.52
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Hyderabad,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Sukkur,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Larkana,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Peshawar,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Bannu,70.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Quetta,80.0
2025,7,salt powdered (national/shan) 800 gm packet,Unknown,Khuzdar,70.0
2025,7,chilies powder national 200 gm packet,Unknown,S. No.,27.0
2025,7,chilies powder national 200 gm packet,Unknown,Islamabad,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Rawalpindi,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Gujranwala,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Sialkot,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Lahore,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Faisalabad,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Sargodha,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Multan,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Bahawalpur,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Karachi,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Hyderabad,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Sukkur,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Larkana,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Peshawar,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Bannu,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Quetta,320.0
2025,7,chilies powder national 200 gm packet,Unknown,Khuzdar,320.0
2025,7,garlic (lehsun),Unknown,S. No.,28.0
2025,7,garlic (lehsun),Unknown,Islamabad,436.52
2025,7,garlic (lehsun),Unknown,Rawalpindi,382.2
2025,7,garlic (lehsun),Unknown,Gujranwala,300.0
2025,7,garlic (lehsun),Unknown,Sialkot,350.0
2025,7,garlic (lehsun),Unknown,Lahore,335.67
2025,7,garlic (lehsun),Unknown,Faisalabad,343.78
2025,7,garlic (lehsun),Unknown,Sargodha,416.38
2025,7,garlic (lehsun),Unknown,Multan,366.45
2025,7,garlic (lehsun),Unknown,Bahawalpur,377.41
2025,7,garlic (lehsun),Unknown,Karachi,426.29
2025,7,garlic (lehsun),Unknown,Hyderabad,337.7
2025,7,garlic (lehsun),Unknown,Sukkur,323.92
2025,7,garlic (lehsun),Unknown,Larkana,274.66
2025,7,garlic (lehsun),Unknown,Peshawar,383.59
2025,7,garlic (lehsun),Unknown,Bannu,406.33
2025,7,garlic (lehsun),Unknown,Quetta,338.34
2025,7,garlic (lehsun),Unknown,Khuzdar,582.85
2025,7,tea lipton yellow label 190 gm packet,Unknown,S. No.,29.0
2025,7,tea lipton yellow label 190 gm packet,Unknown,Islamabad,447.06
2025,7,tea lipton yellow label 190 gm packet,Unknown,Rawalpindi,447.05
2025,7,tea lipton yellow label 190 gm packet,Unknown,Gujranwala,447.05
2025,7,tea lipton yellow label 190 gm packet,Unknown,Sialkot,447.05
2025,7,tea lipton yellow label 190 gm packet,Unknown,Lahore,447.06
2025,7,tea lipton yellow label 190 gm packet,Unknown,Faisalabad,447.5
2025,7,tea lipton yellow label 190 gm packet,Unknown,Sargodha,447.06
2025,7,tea lipton yellow label 190 gm packet,Unknown,Multan,447.05
2025,7,tea lipton yellow label 190 gm packet,Unknown,Bahawalpur,447.0
2025,7,tea lipton yellow label 190 gm packet,Unknown,Karachi,447.06
2025,7,tea lipton yellow label 190 gm packet,Unknown,Hyderabad,447.06
2025,7,tea lipton yellow label 190 gm packet,Unknown,Sukkur,447.05
2025,7,tea lipton yellow label 190 gm packet,Unknown,Larkana,447.05
